tfidf,semantic,skill_coverage,preferred_coverage,jd_has_skills,n_jd_skills,n_matched_skills,n_resume_skills,keyword_coverage,resume_words,jd_words,words_ratio,label
0.0314930011179765,0.32321712374687195,0.0,0.0,1,1,0,0,0.26666666666666666,523,336,1.556547619047619,0
0.012044824818802754,0.2798982262611389,0.0,0.0,0,0,0,2,0.0,309,145,2.1310344827586207,0
0.0197125978538607,0.3765145242214203,0.0,0.0,0,0,0,4,0.2,546,82,6.658536585365853,0
0.023990544294082056,0.34555956721305847,0.0,0.0,1,1,0,2,0.2727272727272727,742,143,5.188811188811189,0
0.04282944172470336,0.2922256588935852,0.0,0.0,0,0,0,4,0.2,1305,565,2.309734513274336,0
0.026426063944964617,0.44928207993507385,0.5,0.0,1,2,1,7,0.2,186,287,0.6480836236933798,0
0.02723719442720759,0.25355491042137146,0.25,0.0,1,4,1,3,0.4,882,478,1.8451882845188285,0
0.02805081785207939,0.3712838590145111,0.0,0.0,1,3,0,0,0.25,539,160,3.36875,0
0.011734430043459919,0.3522910475730896,0.0,0.0,1,1,0,0,0.3333333333333333,1502,41,36.63414634146341,0
0.03575401548664641,0.3762679994106293,1.0,0.0,1,1,1,1,0.375,1068,216,4.944444444444445,0
0.04163520456619917,0.3291308581829071,0.0,0.0,1,4,0,1,0.3333333333333333,439,313,1.402555910543131,0
0.024201383244825105,0.2598629295825958,0.0,0.0,0,0,0,9,0.4,1000,164,6.097560975609756,0
0.039623913105944354,0.4124372601509094,1.0,0.0,1,1,1,6,0.26666666666666666,430,431,0.9976798143851509,0
0.020808275132138312,0.22815831005573273,0.0,0.0,1,1,0,0,0.0,219,597,0.36683417085427134,0
0.03707981013736927,0.39636939764022827,0.0,0.0,1,1,0,7,0.2,440,395,1.1139240506329113,0
0.05461952498764823,0.3837320804595947,1.0,0.0,1,1,1,13,0.25,2230,219,10.182648401826484,0
0.060164864116017944,0.34813669323921204,0.0,0.0,1,4,0,0,0.6,1209,478,2.5292887029288704,0
0.05525486599606981,0.263631671667099,0.0,0.0,1,6,0,0,0.4,579,877,0.6602052451539339,0
0.021608283106682426,0.3502809405326843,0.0,0.0,1,8,0,2,0.3,550,193,2.849740932642487,0
0.04362699824282491,0.5007562041282654,0.0,0.0,1,1,0,9,0.25,1345,113,11.902654867256636,0
0.01685398637593946,0.27041468024253845,0.0,0.0,1,1,0,8,0.06666666666666667,786,291,2.7010309278350517,0
0.05150972306191915,0.3018883168697357,0.0,0.0,1,6,0,1,0.3333333333333333,646,877,0.7366020524515393,0
0.01166446627457487,0.35424908995628357,0.0,0.0,0,0,0,2,0.0,448,51,8.784313725490197,0
0.027516119182772202,0.35812315344810486,1.0,0.0,1,1,1,1,0.38461538461538464,517,169,3.059171597633136,0
0.029187214572281364,0.35238131880760193,0.06666666666666667,0.0,1,15,1,1,0.2,333,382,0.8717277486910995,0
0.020524764687890426,0.3246673345565796,0.0,0.0,0,0,0,1,0.06666666666666667,407,349,1.166189111747851,0
0.06532000984782396,0.3304530382156372,0.0,0.0,1,3,0,0,0.3333333333333333,1685,700,2.407142857142857,0
0.06088807305029267,0.3624701201915741,0.0,0.0,1,7,0,2,0.13333333333333333,245,509,0.481335952848723,0
0.035875091709270675,0.3621577322483063,0.0,0.0,0,0,0,5,1.0,737,94,7.840425531914893,0
0.035350057833258876,0.33625519275665283,0.0,0.0,0,0,0,2,0.06666666666666667,843,360,2.341666666666667,0
0.06315071824444479,0.3482123911380768,1.0,0.0,1,1,1,18,0.13333333333333333,1533,706,2.171388101983003,0
0.04880669483847284,0.38540977239608765,1.0,0.0,1,1,1,12,0.06666666666666667,864,370,2.3351351351351353,0
0.03214041375338956,0.3118997812271118,0.5,0.0,1,2,1,15,0.13333333333333333,722,604,1.195364238410596,0
0.020767187457162307,0.2669062614440918,0.0,0.0,1,8,0,0,0.2,638,262,2.435114503816794,0
0.07746792803603007,0.3949120044708252,0.1,0.0,1,10,1,9,0.6666666666666666,1018,297,3.4276094276094278,0
0.03288194527575739,0.30372583866119385,0.0,0.0,1,1,0,17,0.2,488,308,1.5844155844155845,0
0.04343268158123369,0.3630315065383911,0.0,0.0,1,1,0,15,0.26666666666666666,1104,229,4.820960698689956,0
0.027960281253588692,0.2619224786758423,0.0,0.0,1,1,0,19,0.13333333333333333,841,371,2.266846361185984,0
0.026422591235980654,0.30017343163490295,0.5,0.0,1,2,1,12,0.2,577,290,1.9896551724137932,0
0.046217895903424004,0.28721630573272705,0.0625,0.0,1,16,1,2,0.3333333333333333,602,1015,0.593103448275862,0
0.007061009139315875,0.40879005193710327,0.0,0.0,0,0,0,9,0.0,295,24,12.291666666666666,0
0.02875344783592733,0.33311840891838074,0.0,0.0,0,0,0,9,0.16666666666666666,644,172,3.744186046511628,0
0.013851725195864363,0.3302398920059204,0.0,0.0,0,0,0,1,0.0,636,51,12.470588235294118,0
0.026469216309868298,0.2920939326286316,0.0,0.0,1,1,0,1,0.2,601,291,2.0652920962199315,0
0.05888296319568221,0.3786757290363312,0.6,0.0,1,5,3,7,0.13333333333333333,683,346,1.9739884393063585,0
0.04623152670140459,0.3291952908039093,0.0,0.0,1,1,0,1,0.4,714,475,1.503157894736842,0
0.007544058492672194,0.24387598037719727,0.0,0.0,0,0,0,1,0.06666666666666667,574,237,2.4219409282700424,0
0.010080097257895267,0.32954224944114685,0.5,0.0,1,2,1,15,0.0,722,34,21.235294117647058,0
0.026859168324152777,0.3002643585205078,0.0,0.0,0,0,0,2,0.2,238,666,0.35735735735735735,0
0.04188001192944313,0.35314276814460754,0.0,0.0,1,1,0,0,0.26666666666666666,603,395,1.5265822784810126,0
0.04299867610501404,0.2991414964199066,0.0,0.0,1,4,0,1,0.3333333333333333,295,508,0.5807086614173228,0
0.04096114609517265,0.37806713581085205,0.0,0.0,1,1,0,2,0.3333333333333333,550,428,1.2850467289719627,0
0.03852037240228087,0.3622424602508545,0.0,0.0,0,0,0,9,0.06666666666666667,321,353,0.9093484419263456,0
0.017358097608304136,0.259856253862381,0.0,0.0,0,0,0,13,0.0,276,164,1.6829268292682926,0
0.027072732033344538,0.36161699891090393,0.0,0.0,1,1,0,0,0.09090909090909091,869,143,6.076923076923077,0
0.0263799876747859,0.22568123042583466,0.0,0.0,0,0,0,13,0.0,357,274,1.302919708029197,0
0.026602893032541264,0.36601924896240234,0.0,0.0,1,3,0,0,0.5,926,122,7.590163934426229,0
0.03649173870497217,0.32647275924682617,0.0,0.0,1,7,0,1,0.3333333333333333,1011,682,1.4824046920821115,0
0.019753923121472432,0.40954890847206116,0.0,0.0,1,1,0,1,0.5,592,34,17.41176470588235,0
0.07528317993680865,0.49549198150634766,0.0,0.0,1,6,0,0,1.0,2738,238,11.504201680672269,0
0.03121585013262453,0.2721004784107208,0.0,0.0,0,0,0,9,0.13333333333333333,476,376,1.2659574468085106,0
0.021200798853810692,0.4988187253475189,0.0,0.0,0,0,0,0,0.2,515,32,16.09375,0
0.01366900868321999,0.306887686252594,0.0,0.0,1,1,0,1,0.0,542,473,1.145877378435518,0
0.03775500696230507,0.2925454080104828,0.0,0.0,0,0,0,18,0.13333333333333333,535,214,2.5,0
0.020452649197472896,0.23434679210186005,0.0,0.0,1,4,0,3,0.06666666666666667,367,216,1.6990740740740742,0
0.03557647591164351,0.37527015805244446,0.0,0.0,0,0,0,1,0.13333333333333333,652,313,2.083067092651757,0
0.054710008754650666,0.4379241466522217,1.0,0.0,1,1,1,13,0.26666666666666666,899,273,3.293040293040293,0
0.029316212043613284,0.25171932578086853,0.05555555555555555,0.0,1,18,1,2,0.13333333333333333,943,852,1.1068075117370892,0
0.03245487880779282,0.2948513925075531,0.0,0.0,0,0,0,39,0.4,2130,102,20.88235294117647,0
0.03870760372014546,0.3172158896923065,0.0,0.0,1,16,0,1,0.2,574,1015,0.5655172413793104,0
0.005363058826080315,0.3216371536254883,0.0,0.0,0,0,0,4,0.0,1305,11,118.63636363636364,0
0.016097370729227768,0.37838014960289,0.25,0.0,1,4,1,1,0.13333333333333333,180,330,0.5454545454545454,0
0.015590073445336833,0.3105400502681732,0.0,0.0,1,8,0,1,0.0,680,193,3.523316062176166,0
0.01911427153000367,0.22370398044586182,0.0,0.0,0,0,0,20,0.2,662,263,2.517110266159696,0
0.016655561463386155,0.3035084307193756,1.0,0.0,1,1,1,13,0.0,902,66,13.666666666666666,0
0.026440606590631452,0.3096742331981659,0.0,0.0,0,0,0,14,0.2222222222222222,838,170,4.929411764705883,0
0.048015882443093766,0.3806321322917938,0.0,0.0,1,8,0,13,0.3333333333333333,2230,317,7.034700315457413,0
0.01032077568627769,0.2734578847885132,0.0,0.0,1,9,0,6,0.0,392,553,0.7088607594936709,0
0.03953674969069269,0.3312666714191437,0.0,0.0,0,0,0,12,0.5333333333333333,1633,237,6.890295358649789,0
0.05909177360774331,0.38885122537612915,0.0,0.0,1,1,0,1,0.26666666666666666,521,519,1.0038535645472062,0
0.030926195985470632,0.381103515625,0.0,0.0,1,1,0,3,0.13333333333333333,478,296,1.614864864864865,0
0.05414835012422871,0.3202560544013977,0.0,0.0,0,0,0,10,0.2,957,565,1.6938053097345134,0
0.004781061300649352,0.23750774562358856,0.0,0.0,0,0,0,4,0.0,608,11,55.27272727272727,0
0.03500599949377105,0.30462968349456787,0.25,0.0,1,4,1,19,0.26666666666666666,550,330,1.6666666666666667,0
0.0176741492358559,0.32587626576423645,0.0,0.0,0,0,0,2,0.2,1090,220,4.954545454545454,0
0.0107038037668525,0.21610350906848907,0.0,0.0,1,4,0,0,0.13333333333333333,329,216,1.5231481481481481,0
0.029484119384681113,0.2855648398399353,0.0,0.0,1,15,0,1,0.3333333333333333,439,380,1.1552631578947368,0
0.026336353960208808,0.2868027985095978,0.0,0.0,1,1,0,2,0.5,939,67,14.014925373134329,0
0.0799340581682694,0.4509080946445465,0.15789473684210525,0.0,1,19,3,12,0.4666666666666667,1153,382,3.018324607329843,0
0.007149247515798063,0.31588107347488403,0.0,0.0,0,0,0,2,0.0,527,84,6.273809523809524,0
0.03501926582874996,0.33052510023117065,0.0,0.0,1,5,0,0,0.3333333333333333,349,578,0.6038062283737025,0
0.03236462401667088,0.2774239182472229,0.0,0.0,1,2,0,0,0.0,181,665,0.2721804511278195,0
0.028486337913613564,0.282836377620697,0.0,0.0,1,1,0,0,0.06666666666666667,1209,234,5.166666666666667,0
0.062292386783723785,0.4146926999092102,0.21052631578947367,0.0,1,19,4,10,0.5333333333333333,1305,382,3.4162303664921465,0
0.015231739488942273,0.30643150210380554,0.0,0.0,1,12,0,0,0.07142857142857142,490,312,1.5705128205128205,0
0.029172245567641912,0.3063519597053528,1.0,0.0,1,1,1,20,0.26666666666666666,640,395,1.620253164556962,0
0.06656878188512493,0.3279654085636139,1.0,0.0,1,1,1,11,0.4666666666666667,612,330,1.8545454545454545,0
0.045795665953350606,0.3753361999988556,0.16666666666666666,0.0,1,6,1,3,0.36363636363636365,882,226,3.9026548672566372,0
0.05535572260994511,0.2947674095630646,0.0,0.0,1,7,0,1,0.4,714,682,1.0469208211143695,0
0.027398504426642725,0.39102113246917725,0.0,0.0,0,0,0,0,0.15384615384615385,397,158,2.5126582278481013,0
0.05449907621107802,0.33870646357536316,0.14285714285714285,0.0,1,7,1,5,0.4,388,509,0.762278978388998,0
0.04759852130848565,0.3439927101135254,0.5,0.0,1,2,1,17,0.26666666666666666,1626,512,3.17578125,0
0.054914121833142794,0.31824561953544617,1.0,0.0,1,1,1,10,0.26666666666666666,781,706,1.1062322946175638,0
0.03033212506536612,0.36196041107177734,0.0,0.0,1,1,0,1,0.6666666666666666,815,41,19.878048780487806,0
0.050111295099397886,0.36290475726127625,0.0,0.0,0,0,0,0,0.3333333333333333,614,574,1.0696864111498259,0
0.04506740150763336,0.4516690671443939,0.75,0.0,1,4,3,5,0.2,570,266,2.142857142857143,0
0.03150876748779359,0.33748069405555725,0.0,0.0,0,0,0,30,0.4,2104,102,20.627450980392158,0
0.027363867057496306,0.3251688480377197,0.0,0.0,0,0,0,0,0.25,1571,196,8.01530612244898,0
0.04322896887128436,0.3007552921772003,0.0,0.0,1,3,0,1,0.4666666666666667,1068,700,1.5257142857142858,0
0.032087449286563464,0.3165972828865051,0.0,0.0,0,0,0,0,0.13333333333333333,490,289,1.6955017301038062,0
0.05386080028074564,0.3641410171985626,0.6,0.0,1,5,3,14,0.3333333333333333,665,578,1.1505190311418685,0
0.027996558780498483,0.3543473780155182,0.0,0.0,1,2,0,0,0.5714285714285714,1209,158,7.651898734177215,0
0.015473293739935001,0.34056663513183594,0.0,0.0,1,8,0,1,0.1,259,143,1.8111888111888113,0
0.026600820333028574,0.2770623564720154,0.0,0.0,1,2,0,9,0.2,609,665,0.9157894736842105,0
0.038436687858482046,0.29291415214538574,0.0,0.0,1,18,0,0,0.2,655,852,0.7687793427230047,0
0.03251405124925281,0.285555899143219,0.0,0.0,1,6,0,1,0.2,602,571,1.0542907180385288,0
0.02243479722494379,0.31690719723701477,0.0,0.0,0,0,0,2,0.26666666666666666,939,258,3.63953488372093,0
0.024331708983448337,0.35556095838546753,0.0,0.0,1,6,0,0,0.13333333333333333,589,279,2.111111111111111,0
0.039192402572036156,0.4808385372161865,0.0,0.0,0,0,0,4,0.3,702,121,5.801652892561983,0
0.03840330962075077,0.29603901505470276,0.0,0.0,1,14,0,1,0.2,874,611,1.4304418985270049,0
0.054856795791902765,0.2970898747444153,0.0,0.0,1,1,0,21,0.4666666666666667,990,979,1.0112359550561798,0
0.04224666941662696,0.26805928349494934,0.0,0.5,1,7,1,11,0.26666666666666666,1144,715,1.6,0
0.01059856917582375,0.390557199716568,0.0,0.0,0,0,0,1,0.1,680,121,5.619834710743802,0
0.03888672629510852,0.272221177816391,0.0,0.0,1,1,0,0,0.13333333333333333,1209,371,3.2587601078167117,0
0.016806954220115036,0.27496230602264404,0.0,0.0,1,1,0,10,0.06666666666666667,1108,353,3.138810198300283,0
0.04130475561061431,0.36598023772239685,0.0,0.0,0,0,0,1,0.2,1410,379,3.7203166226912927,0
0.04018226385393755,0.34653547406196594,0.0,0.0,0,0,0,8,0.4666666666666667,551,476,1.1575630252100841,0
0.038952567693597825,0.24297580122947693,0.0,0.0,1,4,0,1,0.3333333333333333,656,216,3.037037037037037,0
0.011938642655655522,0.3366406559944153,0.2,0.0,1,5,1,2,0.1111111111111111,1058,97,10.907216494845361,0
0.03949096049996417,0.34827920794487,0.0,0.0,1,1,0,0,0.4,2208,572,3.86013986013986,0
0.039271479024677786,0.4028739929199219,0.0,0.0,1,8,0,3,0.4666666666666667,557,390,1.4282051282051282,0
0.05199432043557195,0.33004534244537354,1.0,0.0,1,2,2,19,0.42857142857142855,997,247,4.036437246963563,0
0.05037486324381728,0.4030172526836395,0.07142857142857142,0.0,1,14,1,1,0.4,542,611,0.8870703764320785,0
0.02405900420027921,0.48582491278648376,0.0,0.0,0,0,0,2,0.0,527,24,21.958333333333332,0
0.026413232333316695,0.33633923530578613,0.0,0.0,1,1,0,2,0.0,612,234,2.6153846153846154,0
0.024356029907878746,0.3164399266242981,0.0,0.0,1,1,0,18,0.26666666666666666,929,431,2.1554524361948957,0
0.039246924129107276,0.3263228237628937,0.0,0.0,1,3,0,0,0.06666666666666667,790,700,1.1285714285714286,0
0.03245939172444428,0.24043501913547516,0.0,0.0,1,8,0,2,0.13333333333333333,709,874,0.8112128146453089,0
0.015730063554176457,0.24515879154205322,0.0,0.0,1,1,0,2,0.13333333333333333,697,229,3.0436681222707422,0
0.03636628675434154,0.36610543727874756,0.0,0.0,1,1,0,2,0.2,939,249,3.7710843373493974,0
0.013175447506756206,0.25160863995552063,0.0,0.0,1,1,0,2,0.0,657,317,2.0725552050473186,0
0.026953092783518935,0.378237783908844,0.0,0.0,0,0,0,2,0.0,1058,42,25.19047619047619,0
0.013945169859389622,0.33723199367523193,0.0,0.0,1,1,0,0,0.1,590,151,3.9072847682119205,0
0.01681971315120955,0.3346042335033417,1.0,0.0,1,1,1,7,0.0,683,152,4.493421052631579,0
0.044703268696526986,0.44136929512023926,0.25,0.0,1,4,1,8,0.4,551,266,2.0714285714285716,0
0.0405765692465568,0.24092699587345123,0.0,0.0,1,6,0,5,0.13333333333333333,608,636,0.9559748427672956,0
0.021680452719031344,0.2793959081172943,0.0,0.0,1,1,0,1,0.0,154,143,1.0769230769230769,0
0.039058287050209424,0.3025285005569458,0.2,0.0,1,5,1,8,0.26666666666666666,597,346,1.7254335260115607,0
0.07131339132941801,0.3102053105831146,0.0,0.2,1,13,1,9,0.6,1000,673,1.485884101040119,0
0.017377426804766963,0.30117347836494446,0.0,0.0,1,1,0,2,0.06666666666666667,341,296,1.152027027027027,0
0.04824698799000572,0.3847538232803345,0.0,0.0,1,1,0,3,0.2,630,456,1.381578947368421,0
0.020382663718301428,0.3579464256763458,0.3333333333333333,0.0,1,3,1,3,0.375,270,122,2.2131147540983607,0
0.04982795782200182,0.34076857566833496,0.0,0.0,1,8,0,1,0.26666666666666666,797,468,1.702991452991453,0
0.026762414275889695,0.3355361819267273,0.0,0.0,1,1,0,4,0.2857142857142857,918,124,7.403225806451613,0
0.030133877178364965,0.37880271673202515,0.0,0.0,1,1,0,21,0.13333333333333333,443,270,1.6407407407407408,0
0.01509305344458638,0.27570000290870667,0.0,0.0,1,9,0,1,0.0,180,306,0.5882352941176471,0
0.036654465883482965,0.35165947675704956,0.0,0.0,0,0,0,0,0.4666666666666667,515,409,1.2591687041564792,0
0.04334539106490941,0.2952316105365753,0.0,0.0,0,0,0,3,0.13333333333333333,613,258,2.375968992248062,0
0.03239628420028924,0.3735896646976471,1.0,0.0,1,1,1,2,0.25,485,98,4.948979591836735,0
0.050828043919260206,0.37700754404067993,0.09090909090909091,0.0,1,11,1,12,0.26666666666666666,982,351,2.797720797720798,0
0.032081450223482154,0.32600700855255127,0.0,0.0,0,0,0,6,0.2,705,214,3.294392523364486,0
0.032431205962482106,0.25377893447875977,0.0,0.0,1,1,0,8,0.06666666666666667,659,696,0.9468390804597702,0
0.01601985635632609,0.28940799832344055,0.0,0.0,1,1,0,17,0.1,352,151,2.3311258278145695,0
0.051680484424249266,0.2627929151058197,0.6,0.5,1,7,4,23,0.26666666666666666,2043,715,2.8573426573426572,0
0.020258064805323862,0.403301864862442,0.0,0.0,1,5,0,1,0.26666666666666666,489,285,1.7157894736842105,0
0.02637435325180272,0.2893241345882416,0.0,0.0,1,2,0,1,0.2,714,290,2.462068965517241,0
0.04952786023135761,0.34517553448677063,1.0,0.0,1,1,1,1,0.2,724,597,1.2127303182579565,0
0.02650907738003348,0.3026866912841797,0.0,0.0,1,1,0,0,0.25,784,98,8.0,0
0.02339489012893118,0.3034397065639496,0.0,0.0,1,1,0,14,0.2,731,308,2.3733766233766236,0
0.03254104304646856,0.3166833221912384,0.1,0.0,1,10,1,1,0.4,542,489,1.1083844580777096,0
0.03816997801417668,0.3398325443267822,0.0,0.0,1,8,0,1,0.06666666666666667,601,468,1.2841880341880343,0
0.02385392176730253,0.32006123661994934,0.0,0.0,1,18,0,3,0.2,671,326,2.058282208588957,0
0.03223874908488856,0.25843510031700134,0.0,0.0,0,0,0,1,0.2,659,231,2.8528138528138527,0
0.017689353934363588,0.39411482214927673,0.0,0.0,0,0,0,1,0.25,701,110,6.372727272727273,0
0.045501848594498906,0.3518630564212799,0.0,0.0,1,1,0,3,0.2,1474,473,3.116279069767442,0
0.011312629785181688,0.21638113260269165,0.0,0.0,0,0,0,0,0.0,759,78,9.73076923076923,0
0.04244681576962679,0.33039793372154236,0.0,0.0,1,4,0,1,0.3333333333333333,679,508,1.3366141732283465,0
0.02856864955209829,0.3979731798171997,0.0,0.0,1,5,0,1,0.14285714285714285,530,165,3.212121212121212,0
0.023928397180681432,0.2572984993457794,0.0,0.0,0,0,0,9,0.0,476,165,2.8848484848484848,0
0.032547582805963926,0.415938138961792,0.25,0.0,1,4,1,7,0.3333333333333333,465,96,4.84375,0
0.026719826126806363,0.29247021675109863,0.0,0.0,1,1,0,1,0.0,1211,473,2.5602536997885834,0
0.06507533884365158,0.4164060652256012,0.25,0.0,1,4,1,3,0.6,1139,478,2.3828451882845187,0
0.03486071553997697,0.33185523748397827,1.0,0.0,1,1,1,1,0.13333333333333333,800,745,1.0738255033557047,0
0.033616391046480294,0.3060506284236908,0.0,0.0,0,0,0,0,0.2,548,272,2.014705882352941,0
0.012382223569714792,0.2373691350221634,0.0,0.0,0,0,0,5,0.0,349,552,0.6322463768115942,0
0.04673957832457928,0.30698442459106445,0.0,0.0,1,2,0,1,0.3333333333333333,800,650,1.2307692307692308,0
0.04351053268245055,0.2987864017486572,0.0,0.0,1,4,0,1,0.3333333333333333,439,602,0.729235880398671,0
0.04897013149937908,0.312773734331131,0.0,0.0,1,1,0,7,0.26666666666666666,1246,979,1.2727272727272727,0
0.031008272022635106,0.2822096347808838,0.0,0.0,0,0,0,1,0.3333333333333333,530,237,2.2362869198312234,0
0.050395684149274034,0.3294063210487366,0.0,0.0,1,1,0,0,0.26666666666666666,784,745,1.0523489932885906,0
0.03168180708498925,0.28447413444519043,0.3333333333333333,0.0,1,3,1,3,0.26666666666666666,270,810,0.3333333333333333,0
0.00843951146790995,0.33120185136795044,0.0,0.0,1,5,0,1,0.1111111111111111,1068,97,11.010309278350515,0
0.055683090151293496,0.34058836102485657,0.0,0.0,1,5,0,2,0.5333333333333333,1695,1041,1.6282420749279538,0
0.056491193443431925,0.33936914801597595,0.2857142857142857,0.0,1,7,2,11,0.26666666666666666,524,1038,0.5048169556840078,0
0.02664104145844815,0.37475451827049255,0.5,0.0,1,2,1,17,0.14285714285714285,433,158,2.740506329113924,0
0.086332693131819,0.36924874782562256,0.0,0.0,1,5,0,2,0.5333333333333333,943,395,2.3873417721518986,0
0.03532315355843313,0.27088358998298645,1.0,0.0,1,1,1,6,0.0,392,216,1.8148148148148149,0
0.0288953006814469,0.32274001836776733,0.0,0.0,0,0,0,1,0.3333333333333333,646,162,3.9876543209876543,0
0.04545589732851109,0.41810140013694763,1.0,0.0,1,1,1,1,0.3333333333333333,794,270,2.9407407407407407,0
0.020979275539327484,0.28601354360580444,0.0,0.0,1,1,0,9,0.06666666666666667,751,306,2.454248366013072,0
0.060516085877524495,0.3931719660758972,0.1,0.0,1,10,1,9,0.5333333333333333,751,717,1.0474198047419805,0
0.020004856703134025,0.26836758852005005,0.0,0.0,1,1,0,2,0.0,527,353,1.4929178470254958,0
0.0679930188062547,0.40238156914711,0.0,0.0,1,2,0,23,0.7333333333333333,2043,575,3.5530434782608697,0
0.025559385621828683,0.30496668815612793,0.0,0.0,0,0,0,10,0.1111111111111111,1096,162,6.765432098765432,0
0.027894152952250423,0.28541988134384155,0.0,0.0,1,1,0,3,0.0,882,113,7.8053097345132745,0
0.014034932100647126,0.33321505784988403,0.0,0.0,1,2,0,17,0.0,352,34,10.352941176470589,0
0.03770335363284224,0.3387535512447357,0.5,0.0,1,2,1,1,0.13333333333333333,695,586,1.1860068259385665,0
0.05506083299143558,0.375410258769989,1.0,0.0,1,1,1,5,0.4,1789,575,3.111304347826087,0
0.0919818523233974,0.46459507942199707,0.3333333333333333,0.0,1,6,2,18,0.4666666666666667,604,238,2.53781512605042,0
0.04013560966975798,0.4698541760444641,1.0,0.0,1,1,1,2,0.26666666666666666,508,270,1.8814814814814815,0
0.016623266380237655,0.43674910068511963,0.3333333333333333,0.0,1,3,1,1,0.25,450,81,5.555555555555555,0
0.014003140118296776,0.24009689688682556,0.0,0.0,0,0,0,1,0.06666666666666667,255,214,1.191588785046729,0
0.0066092782726128825,0.29071474075317383,0.0,0.0,0,0,0,5,0.2,488,64,7.625,0
0.020315254815694454,0.33417510986328125,0.0,0.0,1,8,0,1,0.0,584,143,4.083916083916084,0
0.04723848193988572,0.4374135136604309,0.0,0.0,1,1,0,0,0.3333333333333333,460,125,3.68,0
0.036797022454328816,0.37690481543540955,0.0,0.0,1,10,0,1,0.6,553,297,1.861952861952862,0
0.021222184734816664,0.2997992932796478,0.0,0.0,1,8,0,1,0.13333333333333333,542,262,2.068702290076336,0
0.013700530617108114,0.4791221618652344,0.0,0.0,0,0,0,1,0.0,553,24,23.041666666666668,0
0.0166044807268998,0.29594704508781433,0.0,0.0,0,0,0,2,0.3,331,121,2.7355371900826446,0
0.013698182236356857,0.3943861424922943,1.0,0.0,1,1,1,3,0.3,671,151,4.443708609271523,0
0.045793986752759766,0.31526702642440796,1.0,0.0,1,1,1,8,0.26666666666666666,827,519,1.5934489402697496,0
0.019624775559410765,0.2945743501186371,1.0,0.0,1,1,1,23,0.25,760,219,3.470319634703196,0
0.015387202212361993,0.16647015511989594,0.0,0.0,0,0,0,1,0.0,728,65,11.2,0
0.019352303661552536,0.32729989290237427,0.0,0.0,1,8,0,1,0.1,714,193,3.699481865284974,0
0.02687610206810613,0.2804506719112396,1.0,0.0,1,2,2,5,0.2,570,559,1.0196779964221825,0
0.027762637448854273,0.3718264102935791,0.06666666666666667,0.0,1,15,1,4,0.26666666666666666,674,380,1.7736842105263158,0
0.0569274024934355,0.40306171774864197,0.0,0.0,0,0,0,5,0.4,488,503,0.9701789264413518,0
0.01949417188105929,0.266059935092926,0.0,0.0,0,0,0,20,0.26666666666666666,640,376,1.702127659574468,0
0.04567349154964112,0.345550000667572,0.1,0.0,1,10,1,3,0.3333333333333333,424,297,1.4276094276094276,0
0.036749502889556154,0.3620558977127075,0.0,0.0,1,8,0,2,0.2,496,316,1.5696202531645569,0
0.043536922434146856,0.41761621832847595,0.0,0.0,1,1,0,0,0.25,787,219,3.593607305936073,0
0.027525042993783423,0.27291229367256165,0.0,0.0,0,0,0,12,0.13333333333333333,577,565,1.0212389380530973,0
0.024302130573756527,0.3044995367527008,0.0,0.0,0,0,0,3,0.13333333333333333,759,360,2.1083333333333334,0
0.03106407688534686,0.32791823148727417,0.0,0.0,1,6,0,1,0.2,934,279,3.347670250896057,0
0.0427103521823172,0.32906782627105713,0.0,0.0,1,2,0,9,0.4,431,290,1.486206896551724,0
0.035151353829190574,0.2857210636138916,0.1,0.0,1,10,1,1,0.13333333333333333,1211,986,1.2281947261663286,0
0.04657363629499686,0.3802616000175476,1.0,0.0,1,1,1,1,0.13333333333333333,680,473,1.437632135306554,0
0.045561523154718064,0.342839777469635,0.0,0.0,0,0,0,0,0.26666666666666666,739,940,0.7861702127659574,0
0.05110625143206663,0.3079930543899536,0.0,0.0,1,2,0,1,0.4,1148,568,2.0211267605633805,0
0.05051067655242125,0.32124999165534973,0.05555555555555555,0.0,1,18,1,4,0.2,559,852,0.6561032863849765,0
0.015137502542612438,0.32646405696868896,0.5,0.0,1,2,1,1,0.06666666666666667,180,559,0.3220035778175313,0
0.025849224645066282,0.31058886647224426,0.0,0.0,1,1,0,0,0.06666666666666667,639,339,1.8849557522123894,0
0.0300274168697988,0.37021300196647644,0.0,0.0,1,1,0,17,0.3333333333333333,1626,342,4.754385964912281,0
0.04112300816548247,0.34946972131729126,0.0,0.0,1,1,0,0,0.3333333333333333,439,249,1.7630522088353413,0
0.018436087461807145,0.37626996636390686,0.0,0.0,0,0,0,4,0.0,428,110,3.890909090909091,0
0.048095399862192974,0.4005434215068817,0.0,0.0,1,7,0,1,0.3333333333333333,553,509,1.0864440078585462,0
0.02611734821396613,0.3113453686237335,0.0,0.0,1,1,0,2,0.26666666666666666,309,475,0.6505263157894737,0
0.031346252401026196,0.33683204650878906,0.0,0.0,1,4,0,2,0.5,697,96,7.260416666666667,0
0.0406973821972179,0.2530967891216278,0.0,0.0,1,3,0,2,0.4,527,438,1.2031963470319635,0
0.05839021212264482,0.3277796506881714,0.75,0.0,1,4,3,30,0.4,2104,602,3.495016611295681,0
0.03722527354015304,0.3163713216781616,0.0,0.0,0,0,0,1,0.2,259,1008,0.2569444444444444,0
